	diff.btw	diff.btw	diff.btw	diff.win	diff.win	diff.win	effect	effect	effect	label	label	label	overlap	overlap	overlap	rab.all	rab.all	rab.all	rab.sample.C1	rab.sample.C14	rab.sample.C15	rab.sample.C16	rab.sample.C17	rab.sample.C18	rab.sample.C19	rab.sample.C20	rab.sample.C26	rab.sample.C27	rab.sample.C28	rab.sample.C29	rab.sample.C3	rab.sample.C30	rab.sample.C31	rab.sample.C32	rab.sample.C38	rab.sample.C39	rab.sample.C4	rab.sample.C40	rab.sample.C41	rab.sample.C42	rab.sample.C43	rab.sample.C5	rab.sample.C50	rab.sample.C51	rab.sample.C52	rab.sample.C53	rab.sample.C54	rab.sample.C55	rab.sample.C6	rab.sample.C62	rab.sample.C63	rab.sample.C64	rab.sample.C65	rab.sample.C66	rab.sample.C67	rab.sample.C7	rab.sample.C74	rab.sample.C75	rab.sample.C76	rab.sample.C77	rab.sample.C78	rab.sample.C79	rab.sample.C8	rab.sample.C86	rab.sample.C87	rab.sample.C88	rab.sample.C89	rab.sample.C90	rab.sample.C91	rab.win.OVA.H	rab.win.OVA.R	rab.win.OVA_t.H	rab.win.OVA_t.RT	rab.win.SH.H	rab.win.SH.R	we.eBH	we.eBH	we.eBH	we.ep	we.ep	we.ep	wi.eBH	wi.eBH	wi.eBH	wi.ep	wi.ep	wi.ep
	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA-t	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA-t	TempSH	TempSH	TempOVA	TempOVA	TempSH	TempOVA-t	TempOVA-t	TempOVA-t	TempSH	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA-t	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA-t	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempSH	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH
Mollicutes_RF39	-0.545106095921456	-0.255378598817295	0.199292544627478	0.839520785340607	1.76033599887207	1.21114833577239	-0.6048176929473771	-0.135347453646503	0.17550693385653302	Not significant	Not significant	Not significant	0.269005940945799	0.446180569232015	0.429687522802641	4.45130353798398	5.42872366177643	4.35683484941254	4.01022933889584	3.87114242794428	3.2639724920032998	4.22444141308684	4.564719876084901	2.0295019341834397	5.574829402205809	6.3345973334887695	2.6623216831483103	4.87237141363807	4.98513489040436	3.61581703676917	3.51019496301255	5.7469003279788495	6.18118228381334	6.33077491391086	5.05143527813655	3.92804010485734	6.05246381302002	5.24962522295544	3.58569363001392	4.83615047495409	6.0228933808921505	5.59790914673892	3.76417248304986	4.39773184461815	3.48535518243166	4.39833667134278	7.55617654545718	4.61203885321364	4.66230128682047	4.5957289693390795	4.35237656065279	4.28821764346871	3.9361660412270405	5.30197870371771	4.78245514854455	3.7060226435181898	4.54293962295821	3.7054696554154303	4.5546703677703	3.81449771267111	6.6444778542318295	4.5371906694891795	5.2930332380805405	4.96904582396513	4.8190076343765	4.90027639560704	4.58876931022692	6.39367922132528	5.30851650898056	4.20347091295708	4.73419221345092	5.30197870371771	5.480504619323259	4.3836275578923605	4.24760702936808	0.35348505131372293	0.890156118057036	0.649342414556276	0.11908590639458198	0.56660779682948	0.5011469938993739	0.40773964627456105	0.9607709761914491	0.8160077165274592	0.14644764957265	0.768564857162961	0.7169483294483291
Muribaculaceae	-0.6498886223385649	0.09639179797358999	-0.850441682251687	1.03835925573669	1.34897330500359	1.10141680165196	-0.6055999451526689	0.074272254604159	-0.7379793803465571	Not significant	Not significant	Not significant	0.232421994197863	0.459272107316148	0.224609500666088	9.86811320323828	11.6625781533375	10.2665382589052	11.570396535601402	10.4746521315628	9.3325817480666	10.0595788306768	9.908504748727278	10.5310520117895	11.570692309317401	12.6031098947437	10.218898969534699	9.60407260806303	10.7737425660725	9.214111198473368	10.6410687023984	11.7983849323723	13.2454726549359	12.025178953959301	10.396292281990801	10.6144806188664	9.98330111017076	9.51257743568208	9.06426618456077	11.762064226487501	12.243425763933	10.946558227665601	10.3958913309656	9.02156461725412	10.3516367166546	8.713128973198769	11.872270349089	11.608814720199302	10.9258297280222	9.326678533682509	11.020225590248302	9.44423960306553	9.552674314291199	12.375878750350498	10.8179606259885	11.4821025661747	11.294237812645399	8.3514620051318	10.963919457266199	10.4416173069704	13.560325269295499	10.158163668093302	11.4091826410727	11.162706498557501	9.742017523773349	9.849465916045698	9.21135077252825	11.362024752706699	10.4649986072044	9.41313707031958	10.2366571107037	11.692354436836801	11.6094215561105	9.66398322069276	10.4924098916378	0.34025178776410103	0.910694500250707	0.14187198476128499	0.10838575994018501	0.6566907661544721	0.060975629657873	0.338868547942361	0.951307194511468	0.171375857643541	0.105893065268065	0.738219259455715	0.0823013791763792
Muribaculum	-0.328406307933774	0.20738897410541896	-0.935565129001422	1.16210093238864	1.5745941918375803	1.0962430062680601	-0.254587813697172	0.12692924523881	-0.790809060851331	Not significant	Not significant	Significant	0.392578160800936	0.428819462692929	0.150390842449696	5.36361669704071	7.42429588040259	5.54462210406701	6.04312482471225	5.77467010299804	4.44140916984147	5.11949717997713	5.39518591989259	6.208748201794631	7.55417334719422	8.73039942980078	5.62566358947812	5.59365395364556	6.098241066688599	5.307715601823499	6.030327625901481	7.682567443230179	8.90284629375397	8.21976073919345	5.82062923659546	5.148230566969049	5.04728231705582	5.2682752749284205	5.001168013572	7.45255936328043	7.297078500999381	6.794726965519089	5.62077234644035	4.634483594920191	5.8577029274824	5.453658202621059	8.01215235882254	7.26992038976885	6.729154413339501	4.47557539036304	5.67760448356737	5.02732103358675	4.56584264438816	7.73717457179706	6.023065640948469	7.48185268767272	6.873405181799471	3.20108312793472	6.37089455724141	5.89515305495748	8.975582444893579	5.53754791738385	7.17696619853137	6.69508768585729	5.45522413408612	4.646188633350491	4.18053465127678	7.24452125767866	5.817860871554531	5.32399084889693	5.62655471743183	7.53706422339287	7.319844750359629	5.09168641088693	5.836278102098629	0.646869839749619	0.926594411099975	0.0887288624671101	0.40729012315923996	0.738077960577741	0.0294907322858989	0.747871625037228	0.9385080603764	0.0694334831585735	0.501131507381507	0.6617826349347249	0.0237410159285159
Odoribacter	-0.046108915164532006	0.237744244844795	-0.0513494304916318	0.7910933200267192	0.917189398593528	0.862790183573742	-0.0587635803455879	0.274824361716801	-0.0451079953064973	Not significant	Not significant	Not significant	0.47758285311665294	0.373263922907214	0.471734901766446	5.570618113032871	6.73468412790496	5.78519353490084	6.18943722983034	5.65430644522066	4.88390568208557	5.6916394790506795	6.34313697137486	5.97058685908203	6.93569193345101	7.095482786512281	6.117750473295879	5.74490521689487	5.834921470657839	5.141299657496099	5.8554051671337195	7.3596885240643	7.109144848080901	7.70253882344172	5.2298982945049195	5.8188817895367	6.5576958159312495	5.20791275164184	4.606470378999259	6.35976981241125	6.06828619774514	5.895203530154741	5.49771506448349	5.44678363548139	5.60349140339097	5.40927975963686	7.0560581653861	6.5661015779223	6.06415748112567	6.11044386205508	5.9434668101453605	4.78936359376971	5.06313458312109	6.83613583813934	6.25504568131384	6.9417011702656195	5.990040723510081	4.89637132561604	6.22433190010479	5.5091217813500295	7.142622700362169	5.8900590401203505	6.22418639669563	5.66612999718459	7.567530184644131	5.35388140081189	6.1385664734792496	7.289027143537309	5.8658285626511	5.44715021884047	5.623635830515701	6.91486477080042	6.45554582357767	5.75897193697274	5.8009932328813205	0.893406342031623	0.837732835567548	0.870059208332022	0.8080397019811091	0.45804194510954604	0.790603869106994	0.909459662620068	0.8549870737607791	0.8744159323625942	0.8088833041958041	0.4405956369481911	0.8092535936285942
Olsenella	-0.7431681166247142	1.54064019300257	0.521346301271224	4.66131877399058	4.88900866080286	5.08045328779176	-0.13252482365179902	0.257608999407084	0.0851086177467444	Not significant	Not significant	Not significant	0.42690060844801503	0.381282527157928	0.46484376123138205	-7.54138619201527	-5.38732242929978	-6.08450269922639	-7.22904261609347	-2.27323079833194	-7.61901974952245	-7.55621444391096	-7.294175270714481	-3.25040607439551	-5.44455466332188	-5.888641487866661	-6.85068513910784	-6.70638006302486	-7.571336193442019	-8.44996828708225	-7.22326254360883	-6.090177607829981	-4.81428437847056	-6.31713663137979	-7.7754622254525	-2.8105079072633905	-6.51375954663895	-7.9939398503113495	-8.81503016940721	-6.14157375381951	-6.21531805197111	-3.08796279696881	-2.1488956794076	-7.75955845771534	-7.45807611022571	-8.10224938972535	-6.08642600471985	-6.4955075836957405	-7.1926431787183	-8.20801972361118	-2.61541882366071	-7.30375750940144	-7.762791294056691	-5.957595546436111	-0.46108396737813895	-1.12072799932008	-7.60929846305128	-8.46338223931466	-7.051712136902009	-7.167250500852799	-4.81552282961664	-8.126570209221441	-6.41600698073295	-7.047742141903799	-3.99169690366992	-8.07083669283063	-7.785168643846389	-1.64339154682665	-8.03126350865171	-7.89411615740641	-7.2224969440838205	-4.467278484709509	-6.1488698454876305	-5.67556727654493	-6.4938941554119	0.684384976619156	0.770962640153612	0.727789039975883	0.504055086320209	0.46140536926679404	0.623342374365742	0.7176427674341479	0.786853300896822	0.791421984108434	0.5215811965811971	0.455631346207972	0.704250437062937
Oscillibacter	-0.10771857985654701	-0.23798686959562598	-0.8430252868053221	0.7474303132881459	1.0647224787062899	0.8777140517543399	-0.15009429388520198	-0.23180755142103002	-1.0011039202985001	Not significant	Not significant	Significant	0.44531251759515295	0.39583336068431496	0.146484599709521	3.2340517668189	3.3256362495829905	3.8352551409943	2.91920778820494	4.24489393052364	2.4222983115436203	4.553375266889599	3.4631987777754105	4.37188497997151	3.21483571234466	3.57669743003202	4.76346202093193	3.1144714915845095	2.83994864306114	2.99953919955604	4.78548625363527	2.35829765722605	1.4178785623448	3.82049657974984	3.98989815133025	3.0821004926517896	2.9631066948577702	3.15689233390832	3.40784968635192	4.068732692867701	4.09412382149791	2.5370972750411602	4.86999302298366	3.82484227450574	3.9894192250284903	3.13102232151133	2.9175385256477404	3.345857803136	2.90212922488856	4.44203784312809	3.7568499127777004	4.01340814246403	3.1600628185427304	3.25283325875682	2.99891872492146	3.9405831620598195	3.3599414296743197	4.01298415749886	3.19390350056238	3.05153667436096	3.03745425169558	4.3775921017005	3.17346044989098	3.40786381693126	3.7639431037645297	3.23024235592609	3.6589871297908596	2.42872852159867	4.0098991095317205	3.21531964292808	3.2577642325831	3.1041829350597996	3.46724645628879	3.4303349628284003	4.3592754525570605	0.684419732050886	0.9121181053368409	0.0553264103690864	0.469366960090496	0.675247408072655	0.0138900776897953	0.8246737635147929	0.8970240954923041	0.0624692164148839	0.65095304001554	0.5158232344281111	0.0199227855477855
Parabacteroides	0.760030445450306	0.490554685760026	2.7133386272209705	1.61703589789102	3.60701290927857	2.5633208421852998	0.506664977674848	0.12614982374921602	1.05231586816843	Not significant	Not significant	Significant	0.311890907592836	0.43576390529404796	0.11890867001499199	4.5361659134845596	4.9106729891842305	3.17498681422678	6.2265895172082	3.25162009448362	2.8501789827894597	4.977019516330941	4.32896247301145	0.0968440955765519	5.093963082489981	6.83350866082345	1.78194783635034	5.97297307126732	2.29404740918001	3.2536373650850696	-0.066912160480074	2.1935419891924797	7.79474767238705	4.85618805839931	1.9251737579706099	5.27770060227565	6.17946366684075	2.67063687152365	3.3654441819089502	6.87680859938968	5.856021396844059	3.40323096614116	5.156588641638519	6.906562473823071	3.49056321129552	5.30523118457184	6.50121431662038	2.07772735954976	4.887160716021981	2.21063722371033	5.729058268868361	4.69909460397864	5.033123496710941	4.95831790462629	1.7605098105602601	4.59349688210631	2.5674395325305697	3.3536571995761095	3.06039928590963	5.440962080437549	7.574067346841769	2.27455376477425	4.92688232695863	3.09427837787801	2.7960384087021297	5.596740488181929	4.78147236097673	2.5374664472013904	1.17664664919465	4.82185952527258	3.46079455052622	4.991918539289481	4.87648718166504	5.49574865719339	2.38463198344196	0.43512264360664504	0.933040095498256	0.0442280598897812	0.162529989914439	0.7600317356153381	0.00912862128532806	0.523519954778186	0.94726762933468	0.0416137877158805	0.22451437451437398	0.710667549362402	0.0102879759129759
Parasutterella	-1.05343208998873	0.49357309480073497	0.159805910517796	1.30775179386174	1.61582074524658	1.22586502251606	-0.7840916755553441	0.27077228655054897	0.126556225473535	Not significant	Not significant	Not significant	0.218323717405439	0.365684611624304	0.42884992552963896	5.722646088566201	7.41128179007412	5.3535214238844295	6.707477212293361	5.32044915361174	5.50731907072881	5.777064717410691	5.5126871796401105	5.70588848196821	7.27178557997182	8.65255598714885	4.93021428031236	5.65425294441017	6.823815050977419	5.13528172626675	5.26266406716114	7.4596397019063305	8.82204030038815	7.89929836735906	5.39588329128343	6.2099913841594505	5.388866767867769	5.51718822070926	4.65791209702615	7.735696096936481	7.008559697769769	7.12330516451375	5.12023188780075	5.1550017274443	5.832116580701389	4.3879677978324105	8.56567693065087	7.173199525798339	7.34607761068858	4.07488485864615	6.93811854859541	5.4886299251990796	5.69717374742626	7.85149196227806	6.15847212450094	7.7054990719343195	6.49506922232038	3.61160508021369	7.19797714670024	5.90057069167249	8.701081683373411	5.49412238079276	6.9896407491472194	6.04331506448725	5.041426152116769	6.58792883529261	4.27039591306132	7.457887004799191	5.30027021040793	5.31304251615072	6.26076279232738	7.63793575796006	7.110613143625409	5.43799287275555	5.28571108524106	0.238997242546318	0.8091507633361751	0.882288068436938	0.0571243484654038	0.36806191235387803	0.8096920048287181	0.27381308347072303	0.8284756008565171	0.808089826356695	0.0757223679098679	0.335598708566975	0.7178940850815849
Peptococcaceae	-0.462038633031618	-0.8552619448775871	-1.3370528144622	1.02416660930261	1.49730340766312	0.803340748134723	-0.45516760854326704	-0.526066704813796	-1.53256735913726	Not significant	Not significant	Significant	0.294921953377789	0.321180607057586	0.0409365980850238	1.7194656303139901	2.80074499988681	1.91864322802367	3.52224998699901	2.66002299497069	1.02467674317441	2.3565597793737303	0.6295216112234471	1.69034202053123	3.5713960167066197	1.5706998808796497	3.05323374969709	2.1025003543027903	1.39610869331609	1.2327295667513603	2.85782917358963	2.6734702681151803	3.54220924824673	1.7982637346058101	2.69166704275023	1.5012681486709398	0.827796530830144	1.98896521064311	0.8228397640893901	3.76077381069804	3.3084079470646697	0.985048027262484	3.3786279528398504	1.66449601206483	2.74365042046731	1.8862437734578898	0.594972893626768	2.86934963379674	1.6158471527707698	2.19769647922225	0.373712406987199	2.3912430805024303	1.4381929927931898	0.8102177944850271	2.75839700119456	1.29712605167345	2.38698699307469	1.3405893829978601	0.9272595578323799	1.7928237067744601	3.17070015319392	2.9035122037880297	2.80218684961684	1.57625154391726	1.28933142641393	2.4956214109593198	2.3861182991178103	1.30462712972215	3.43772715549713	1.48542850334086	2.15962059871585	1.7339040920414202	2.96300202408654	1.29703098676618	2.66840503590488	0.4988920669381071	0.57567226024603	0.009888053653070241	0.233651615681673	0.13827296148863902	0.000597099591100632	0.5534570195975219	0.687708056357712	0.0134841082558071	0.257636460761461	0.21621929734352302	0.00133789821289821
Phocea		0.97975987275341	-0.8712708947402421		4.66514364440062	6.34910208927878		0.19160892579899502	-0.13370314394794197		Not significant	Not significant		0.390625028852714	0.413255388944119		-6.109863438769209	-6.05891076212732	-6.34688531900992	-7.175004674234941	-1.19101120731054			-0.983877295584881	-6.1098931988600595	-5.44746058196046	-0.30940237571610807	-6.80757924852239			-1.2341727498906399	-6.364535410944099	-5.118367268207741	-5.75581522787704	0.37820893326648497	-7.21786657523691	-7.033056204157491			-6.09366108674675	-5.835472837332469		-7.54494792212562	-7.56542440188797			-5.028958272010049	-6.46924103282743		-8.214251963342559	-7.08443103254205			-6.46620701877324	-7.139504154226099	-6.54850649700873	-6.96155238916091	-8.991479268790439			-4.8252936070370795	-7.7026866287737406	-6.75414221935405	-6.481201336943	-0.911104284809062			-7.01790145253618	-7.565297675189461			-5.69965131408137	-6.49561488142945	-6.4185885829924105	-5.6996513981301		0.763049682099333	0.6754652556935461		0.447367344579266	0.55799069667902		0.790839046866737	0.674711104019896		0.47099366867652503	0.567111013986014
Prevotellaceae_UCG.001	-0.180055356107221	-0.49975014173142107	0.649390318992796	1.1571271400177598	2.47335368431171	1.51446896000936	-0.142048793987238	-0.16224157234584197	0.37352110820321205	Not significant	Not significant	Not significant	0.43945314453374296	0.42361113075649703	0.36328129697378797	5.42690255193381	6.958755466610169	5.39503311554606	5.843986362991459	4.56206817615175	3.8983431989254598	5.91905443600374	5.99565478303105	3.43516578642513	7.163636242255699	8.7279093170983	4.85025463947422	6.34372815409101	5.18877506214983	5.06307364963917	4.9780332315290705	4.85894384084179	8.70263967532355	7.571169539899371	4.4607998591947595	5.8368551789264	7.420924455845599	4.22524898917177	4.63950032209184	6.22105472852939	7.75938121697791	6.53482158555458	5.3168934194516	6.88595935990202	5.4136619962636106	4.99538142788373	8.023460943331669	6.2480301125707	6.61789079653178	5.46030412531768	6.549936130664201	5.23025156022957	5.43931458798872	6.4320921144216	4.49201444631096	7.0876843486679295	5.999195887825179	3.20182055064657	5.483685616473041	6.461589916256941	9.03104250259388	5.55802579292823	7.69583317468969	6.474992489581781	5.06136226840961	6.07259167909747	3.95481568442119	7.09537923122458	3.7056221064154906	5.2631737148768	5.48221651984658	6.48121469635252	7.359635720053901	6.097274208844709	5.129394433482781	0.87780119726738	0.9209390291298141	0.677169317821064	0.7661618312006079	0.6864167383840041	0.532521991730697	0.870754880170613	0.93933155144871	0.562381276739845	0.7287623834498829	0.635097439325381	0.40640418609168605
Pseudoflavonifractor	-0.987776518961838	-0.140932415633651	-2.38452691551667	4.41343052829273	4.6993929971099195	3.9330330887132	-0.204266981519236	-0.0274466834218305	-0.5176231554802221	Not significant	Not significant	Not significant	0.403508803665971	0.48611111460232204	0.27290457403104895	-6.76312512270339	-5.07633854350661	-6.47056201739927	-1.7559760737288999	-7.40381379368057	-7.8550531397415995	-2.61660860464505	-7.21941880569239	-7.71980264041401	-6.59166721197534	-1.3543475053326002	-3.5011098093562003	-6.9879889485242	-6.575387763213709	-8.76029518565437	-3.22947993319027	-6.1183062684620895	-4.97388402284051	-6.23054558638497	-4.45510653054758	-7.0473841765187295	-7.42579688998742	-4.20295012145332	-7.86103287583967	-5.40011279792064	-5.677892764862079	-6.932955707321531	-7.55016997003654	-7.63127421569861	-7.8216990921928	-7.617996012450041	-5.47401316678226	-6.77862558083252	-6.629043988224349	-3.81328831902035	-6.53886652354334	-7.56109188930952	-4.540703353862161	-5.99327425209144	-6.767075838310599	-1.7582872264195701	-7.09126870741288	-9.26791221820787	-6.66285014153516	-6.97421644873379	-4.60701613583496	-3.9837715900073905	-6.35154483070232	-7.42541072424314	-8.0029465563025	-7.96947864348778	-7.91965412555067	-6.48709938389278	-2.43821916693065	-7.1746468884608605	-6.3004906699472	-5.14851540037345	-4.9962950449513	-7.58749664524832	-4.98287660722179	0.6467750971481789	0.8675790358955892	0.37154755003925705	0.452171825899705	0.6066831812674071	0.27811673343031795	0.6928729237659269	0.914610915466113	0.31680386557702506	0.48253690753690703	0.6442498822771661	0.219360674048174
Rhodospirillales	-0.251201725592178	-0.581699842778935	2.75516129553765	1.19645020809801	3.5405122206899398	2.3267503269222303	-0.21476457758050896	-0.144351120315392	1.1015539009280901	Not significant	Not significant	Significant	0.393762218466909	0.393414239387305	0.11328155596018599	3.7304252511153706	2.3970832661673502	2.6246638710236803	1.03946646203507	0.7331223268182041	1.83450538731379	3.04192011672316	4.15167097570954	-7.1499554486654695	2.57209973593691	6.11077957880008	-0.8199232495343709	6.22372503674795	4.80891599498132	3.1357677723487205	1.39722253725048	1.11326412335451	5.07459912233079	5.3790997538284095	0.36512377718040995	3.56912221190158	5.91786218642568	2.8208005979038	2.88823741032193	1.8451490887684199	3.91706960869107	4.467130659269531	0.145295266362154	3.9437338984902297	4.67953502997541	3.2934754552989602	5.6021251651167905	1.98431519027779	4.05531846511946	3.16272320258255	5.18658380945413	3.6403587311824	4.76036926947955	2.45737066307116	-0.628310558684021	4.69397482562519	2.38064260998539	1.69534880864899	3.12250063679815	3.8316370662709702	4.7009349614223	1.3753367067346103	4.22239460000721	2.82897972818386	3.13276499457487	4.14797518975984	2.4544285245942596	1.87565417189776	1.3800000024899501	3.55139803687953	3.97096963621637	2.00808520743555	3.39187798515065	3.73545397533398	1.13275308831847	0.703158254869336	0.8075371239454331	0.0330916073380763	0.495089829988531	0.36535488677998496	0.005343787948274279	0.773141238567193	0.912400876481535	0.0344199532899304	0.543066482128982	0.519012914330252	0.007126554001554
Rikenellaceae_RC9_gut_group	-0.956816803638618	0.0343090879068377	0.48780073215960895	1.58115088113381	2.49114124363233	2.52595804302294	-0.590885698095944	0.0119230713374116	0.14318243031175198	Not significant	Not significant	Not significant	0.27290457403104895	0.492201041813933	0.42690060844801503	0.6153780911163029	2.5651037200483997	0.124131726190922	2.97944660116877	-0.753381191084744	-0.708277773244022	1.36323438659241	1.08754007609117	0.6164214171262989	0.142866873970276	3.45940267223836	2.21202097600344	1.88309101602343	0.7319437423876809	-0.320314689857404	-1.43503882847824	2.15540480758221	4.63426316222301	1.97162385407778	-1.03681378084453	0.191419908526222	1.83127400083639	0.0962006454076159	-0.7212949893756629	1.06634917917357	1.36307148614066	2.1796482730535303	-7.5514543589184	-1.02268402159832	2.10966730878185	-1.50645222341177	2.68052451923339	3.2387878282246696	0.857313366843957	0.0778209758371213	0.744046594893646	-0.0540596004064309	0.0478761238405161	3.0732056876572402	0.326412063926838	3.3959010850044704	0.670563713809433	-0.966670485676295	2.61383032956768	1.64468752663407	-4.77964711001017	-0.7203968353031959	2.8421308854798197	2.2885600290309904	1.03901557649079	0.23360197320552498	0.584813343246969	3.49382345323208	2.72753732580437	0.319860559059075	1.0673924771707501	2.62359580350013	2.44586589134054	0.414341024863913	-0.252264335695274	0.33254483320878403	0.9223093309599241	0.565961979955799	0.101989300473218	0.716452704706533	0.4082340833752629	0.415694858132854	0.9769000846146609	0.782066597986085	0.14526515151515101	0.8851833634631621	0.669433517871018
Romboutsia	0.48966476006236703	0.368494487204111	1.97810117829476	0.9951974281341509	1.6374324574081103	2.60969661304635	0.438115311924057	0.118344835220772	0.74495953271254	Not significant	Not significant	Significant	0.32748544212606606	0.39514734114373207	0.11695935792312599	1.7815978034409898	1.99430692547025	0.696879711852168	2.54466685283683	-7.468696673303009	2.77071285021999	1.7752700880653998	2.51040576875484	-7.365776380185241	1.90946117190124	2.7019955581606903	-7.179029207757241	2.48359831333359	2.21069959565452	1.71800596562745	0.680851504093526	2.13696049251499	2.5592875321954	3.69236058561691	0.158669872660767	1.44282576666778	1.74433509816621	1.9104579235243402	2.0887974830665903	1.15454510619411	0.874700376112429	1.1009319439195902	0.5144146355053061	2.51060196299961	0.41411882260003	1.86245660356835	3.5233053112096804	1.05288731126267	3.05058762258914	-0.9599789914626341	1.8593804817352	0.7318819006244419	1.63797210851861	2.78654402318038	1.82431156755822	1.2885602611620501	0.8422965949205999	0.6932013693046241	2.61890395902516	1.77108792291046	3.0353827114330096	1.0851418818626801	1.83811507675075	0.0827144409659466	-1.1990758968182098	0.993796231819143	1.00423657765588	2.62332122983036	0.657108833843683	1.88012276050351	1.50593060598422	2.4369745191335	1.7718481184357	1.8082885097803603	0.10873572031566199	0.48085865510503	0.912336312090458	0.124895330723427	0.21154432338354998	0.664394487586562	0.0498017384836105	0.59344113129604	0.889897592174556	0.0371412783389784	0.303531711344211	0.47964731185996706	0.00834911616161616
Roseburia	0.8761245542303949	0.12310239523766302	-0.9830574220128749	0.938805216414827	2.19403786971495	1.6896237110687602	0.9357373274012659	0.0603078005914518	-0.543623530506201	Not significant	Not significant	Not significant	0.15625020721677	0.485268634539735	0.261208674954343	4.60800333119951	4.007970921860791	4.80597219772564	4.878662816265701	4.43440706163614	5.58429937010247	4.64293854278924	4.24116540864384	3.8775628792987598	2.53795975775411	2.9261644729304304	4.4119691002379104	4.74766730868196	3.90675971161457	5.23153264837008	6.142555556096231	4.9451558500527195	1.0007157897917198	3.29127507522579	5.69646769024254	1.2846022633862801	3.99620164784763	4.39403179852994	5.17026972205393	5.761106405528929	5.20661085600183	3.38890745501957	4.90348580535272	5.02588649769424	4.21040962072564	5.36237638823805	3.6859289689153902	2.32996367785779	5.3192283126558495	5.916899488468441	1.3543565064029899	4.98327534452787	5.00334072036876	4.09785125122118	5.82549463352934	3.36394874642301	5.30405237328825	5.226108399057219	3.42847248811575	4.0459655698323305	1.5640333533531898	5.5301255851090705	4.3716102405995	4.29409738598386	3.0960733455945295	4.49940275814897	6.0272718366840605	4.02083665707406	5.89606463401304	5.17639350249551	4.31470320990936	4.0099766411228694	3.90786179529774	4.40510849835257	5.13063182816282	0.11956588530660302	0.9475891047938149	0.158135606521365	0.0167834754824141	0.8405559132676991	0.0711323124099568	0.11980074434985799	0.984109830938111	0.227489683365129	0.0227309149184149	0.9252554720820971	0.121644327894328
Ruminiclostridium	0.169344108762439	0.37434555953234394	-1.52178053528883	1.1822750307871	1.92102306322696	0.971144606197989	0.14246686847873802	0.12090171166022198	-1.43842631421822	Not significant	Not significant	Significant	0.45703126376100706	0.40972224566171506	0.060429462762738	3.24300290632501	2.3930518165387995	3.70783033080221	2.59734286762496	4.46087525733313	3.17764833404723	1.9008605081203003	3.29104902691298	4.35883354002024	1.8291501241563402	2.67703332692199	5.05378031681817	2.33709785055144	2.7397471014188497	3.2856534551067997	4.58952742494382	0.91890196337182	-4.5454106980001	2.2145729826212497	4.94096327436104	2.7209865264843702	2.28966711185458	3.54423582014826	2.9592467584093	1.72907014945445	2.5277222522297205	2.54971495316293	4.25507750866883	4.00876218144642	3.8200531042656602	3.24007687190854	3.0542645809426006	2.1994668394968198	2.10569514213178	5.13719727526594	2.88616524431432	5.07834132631287	3.22016816741893	-0.8486967643927479	0.7210502317562281	3.0665723514379595	3.66351250459335	3.7233439335576897	2.0064727929679598	3.4455522093845703	2.6221141971081	3.27465213769728	1.82350483940494	3.25901637285483	2.64284620237913	3.3627760828189097	4.0508278318401	2.70941857866908	3.3969844045626	3.25049019207392	3.12670151716963	2.633414013366	2.20733221333396	2.8375696596583504	4.544571341277691	0.924581858722761	0.8590920805586589	0.0120981817547254	0.8497712122386999	0.489949539187053	0.0008848091554924189	0.9120411777915959	0.9166737832204058	0.018659541020601002	0.8109787781662781	0.5642590768364761	0.00229943667443667
