shHC3_maxbin_006	MAG126
shHC5_maxbin_009	MAG126
shRTF2_metabat_04	MAG126
shRTC2_maxbin_008	MAG126
shHC2_maxbin_007	MAG126
shRTC1_maxbin_009	MAG126
shHF4_metabat_018_sub	MAG127
shHC4_metabat_019	MAG127
shHC5_maxbin_002_sub	MAG128
shHF7_maxbin_001_sub	MAG128
shHC8_maxbin_001_sub	MAG128
shRTC3_metabat_34_sub	MAG129
shRTF3_metabat_033	MAG129
shRTF4_metabat_10_sub	MAG130
shRTC2_metabat_37	MAG131
shHF5_metabat_58_sub	MAG132
shRTF3_maxbin_028_sub	MAG132
shRTF4_metabat_08	MAG132
shRTC3_metabat_06	MAG132
shHF8_metabat_29	MAG132
shRTF5_metabat_006_sub	MAG132
shHF7_metabat_22	MAG132
shHF2_metabat_42	MAG132
shRTC2_metabat_08	MAG132
shHF4_metabat_041	MAG132
shHC1_metabat_17	MAG132
shHC4_metabat_037	MAG132
shRTC7_metabat_38	MAG132
shRTC8_metabat_003	MAG132
shRTF6_metabat_25_sub	MAG132
shRTF8_metabat_04	MAG132
shHF1_metabat_11	MAG132
shRTC5_metabat_25	MAG132
shRTF1_metabat_23	MAG132
shHF6_metabat_072	MAG133
shHF4_metabat_061	MAG134
shRTF6_metabat_10	MAG134
shRTC8_metabat_046	MAG134
shRTF5_maxbin_021	MAG135
shHC7_metabat_31	MAG135
shHF1_metabat_15	MAG135
shHF6_metabat_023	MAG135
shHC2_metabat_29	MAG135
shHC1_metabat_51	MAG135
shHC6_metabat_26_sub	MAG135
shRTF8_metabat_53	MAG135
shRTF3_metabat_059	MAG135
shRTC5_metabat_42	MAG135
shRTC8_metabat_048	MAG135
shRTC4_maxbin_007	MAG136
shHF3_maxbin_014	MAG136
shRTC5_maxbin_003	MAG136
shHF6_maxbin_004	MAG136
shRTF4_maxbin_007	MAG136
shHC8_maxbin_005_sub	MAG136
shRTF7_maxbin_009	MAG136
shHC3_maxbin_010_sub	MAG136
shHF4_maxbin_013	MAG136
shRTC7_maxbin_004_sub	MAG136
shHF5_maxbin_019	MAG136
shHF1_maxbin_008	MAG136
shRTF6_maxbin_010	MAG136
shRTF2_maxbin_004	MAG136
shHF7_maxbin_011_sub	MAG136
shRTF3_maxbin_008	MAG136
shHC2_maxbin_010	MAG136
shHC6_maxbin_002	MAG136
shRTC2_maxbin_010	MAG136
shHC7_maxbin_009_sub	MAG136
shHF2_maxbin_013_sub	MAG136
shRTC1_maxbin_004	MAG136
shRTC8_maxbin_004	MAG136
shHC5_maxbin_004	MAG136
shRTF5_maxbin_003	MAG136
shHC4_maxbin_010_sub	MAG136
shRTF8_maxbin_005	MAG136
shRTF1_maxbin_009_sub	MAG136
shHF8_metabat_11	MAG136
shRTC3_maxbin_007	MAG136
shHC5_metabat_22_sub	MAG137
shRTF8_metabat_11_sub	MAG137
shRTC6_maxbin_002	MAG137
shRTF7_metabat_22_sub	MAG137
shHF1_metabat_16_sub	MAG137
shRTC8_metabat_015	MAG137
shHF4_maxbin_010	MAG137
shHF3_metabat_17	MAG137
shHC8_metabat_14	MAG137
shHC6_maxbin_001	MAG137
shRTF2_maxbin_002	MAG137
shHC4_metabat_051	MAG137
shRTC7_metabat_17	MAG137
shRTF6_metabat_13_sub	MAG137
shHC7_metabat_22	MAG137
shHC1_metabat_12	MAG137
shRTF4_metabat_30_sub	MAG137
shRTC2_maxbin_003	MAG137
shRTC1_metabat_05	MAG137
shRTF3_maxbin_004	MAG137
shHF8_metabat_39_sub	MAG137
shRTC3_maxbin_003	MAG137
shRTF5_maxbin_002	MAG137
shHF7_metabat_14	MAG137
shRTF1_maxbin_003	MAG137
shHC2_maxbin_004_sub	MAG137
shHC3_metabat_14	MAG137
shHF5_maxbin_009	MAG137
shRTC5_maxbin_002	MAG137
shHF6_maxbin_003	MAG137
shRTC4_metabat_19_sub	MAG137
shHF4_metabat_072	MAG138
shHC3_metabat_26	MAG138
shHF1_metabat_44	MAG138
shRTF1_metabat_15_sub	MAG138
shRTF7_metabat_27	MAG138
shRTF4_metabat_40_sub	MAG138
shHF6_metabat_077	MAG138
shHF8_metabat_57	MAG138
shRTF3_metabat_014	MAG138
shRTF6_metabat_14_sub	MAG138
shRTF8_metabat_13	MAG138
shRTC3_metabat_22	MAG138
shRTF2_metabat_14	MAG138
shHF3_metabat_18	MAG138
shHF5_metabat_23	MAG138
shRTF5_metabat_037	MAG138
shHC3_metabat_31	MAG139
shRTF1_metabat_31	MAG139
shHC2_metabat_32	MAG139
shRTF8_metabat_35	MAG139
shRTF2_metabat_45	MAG139
shRTF3_metabat_025	MAG139
shRTF7_metabat_18_sub	MAG139
shRTF4_metabat_26	MAG139
shRTC2_metabat_46	MAG139
shHF6_metabat_069	MAG139
shRTF6_metabat_29	MAG139
shRTF5_metabat_042	MAG139
shHF2_metabat_27	MAG139
shHF3_metabat_26	MAG139
shHF4_metabat_026	MAG139
shHF5_metabat_33	MAG139
shRTC3_metabat_38	MAG139
shRTF5_metabat_033	MAG140
shHC7_maxbin_013	MAG140
shRTF4_maxbin_032	MAG141
shRTF2_maxbin_040	MAG141
shRTF5_metabat_055	MAG141
shRTF3_metabat_061	MAG141
shHF1_metabat_57	MAG142
shRTF8_metabat_18	MAG143
shHF4_metabat_059_sub	MAG143
shRTF5_metabat_030	MAG143
shRTF2_metabat_36_sub	MAG143
shRTF3_metabat_024	MAG143
shRTC3_metabat_19	MAG143
shRTC7_metabat_27	MAG143
shRTC2_metabat_49	MAG143
shRTC8_metabat_020	MAG143
shHC4_metabat_046	MAG143
shRTC5_metabat_33_sub	MAG143
shRTF8_metabat_33	MAG144
shRTC8_metabat_037	MAG144
shHF5_metabat_43	MAG145
shHF3_metabat_51	MAG145
shRTF1_metabat_45	MAG145
shHC4_metabat_063	MAG145
shHF7_metabat_27	MAG145
shHF1_metabat_49	MAG145
shHF4_metabat_051	MAG145
shHF4_metabat_050	MAG146
shHF2_metabat_52_sub	MAG146
shRTC2_metabat_04	MAG146
shRTF1_metabat_06	MAG146
shHC4_metabat_011	MAG146
shHF2_metabat_56_sub	MAG147
